Sat.ElapsedDays           Sat.A1Gregorian            Sat.SunICRF.VX            Sat.SunICRF.VY            Sat.SunICRF.VZ            Sat.SunICRF.X             Sat.SunICRF.Y             Sat.SunICRF.Z             Mars.SunICRF.VX           Mars.SunICRF.VY           Mars.SunICRF.VZ           Mars.SunICRF.X            Mars.SunICRF.Y            Mars.SunICRF.Z            Sat.ElectricTank1.FuelMass   
99.53395797453777         27 Oct 2023 12:49:31.003   -17.09819321742724        22.62339537904792         9.879366890232255         123519946.0846364         74963337.23557164         32830359.4628741          17.85257687515862         -13.68864453133058        -6.760352298610924        -167307630.5309252        -150439661.2169746        -64489333.00934039        3969.143397558105            
100.5339579745378         28 Oct 2023 12:49:31.003   -17.53276543530396        22.35537475872461         9.762998054138992         122023854.0569902         76906471.50715145         33678932.12343991         18.00166574332612         -13.55343600459652        -6.70235742436598         -165758719.7782895        -151616528.9040093        -65070926.87535961        3968.838146358104            
101.3606558796273         29 Oct 2023 08:39:57.702   -17.88834658311287        22.12843246903671         9.664450705868779         120758827.4148909         78495166.04904984         34372763.97276857         18.12412730828769         -13.44062705788825        -6.653918357653662        -164468542.433102         -152580582.8422348        -65547926.90781063        3968.585795830537            
101.3606558796309         29 Oct 2023 08:39:57.702   -17.88834658311386        22.12843246903607         9.664450705868498         120758827.4148873         78495166.04905427         34372763.9727705          18.12412730828823         -13.44062705788775        -6.653918357653451        -164468542.4330963        -152580582.842239         -65547926.90781271        3968.585795830537            
102.3606558796309         30 Oct 2023 08:39:57.702   -18.31393510062281        21.84736473185657         9.542316793463518         119194852.3333395         80394970.99166584         35202518.39732963         18.27129163052846         -13.30292414624801        -6.594727420913626        -162896252.645479         -153735914.05678          -66120273.12271226        3968.280976630538            
103.3606558796309         31 Oct 2023 08:39:57.702   -18.73438102600598        21.55931871845791         9.417134685266312         117594327.5214299         82270189.69511399         36021588.58370047         18.41737999617053         -13.16386096306963        -6.534883519018004        -161311294.1972522        -154879288.955114         -66687477.08093885        3967.976157430539            
104.3606558796309         01 Nov 2023 08:39:57.702   -19.14954232446684        21.26436924877651         9.288936889840791         115957703.4631437         84120222.42887568         36829712.54218668         18.56237646747336         -13.02344140217942        -6.474388024356731        -159713760.7777743        -156010590.1403408        -67249482.41470793        3967.671338230541            
105.3606558796309         02 Nov 2023 08:39:57.702   -19.55927804691046        20.96259374640712         9.157757033013759         114285442.8625127         85944476.07304759         37626631.08683604         18.70626503877188         -12.88166950801284        -6.413242363770985        -158103747.445025         -157129700.6179714        -67806232.77074635        3967.366519030542            
106.1873537731481         03 Nov 2023 04:30:24.400   -19.89380955382338        20.7080193353198          9.047083958545711         112876418.1244051         87432700.52458547         38276798.79507083         18.82436945102613         -12.76344886441316        -6.362203509734597        -156763398.2372369        -158045579.1545126        -68262489.28015377        3967.114525639999            
106.1873537731517         03 Nov 2023 04:30:24.400   -19.89380955382409        20.70801933531925         9.047083958545516         112876418.1244019         87432700.52458875         38276798.79507198         18.82436945102664         -12.76344886441263        -6.362203509734371        -156763398.237231         -158045579.1545166        -68262489.28015576        3967.114525639999            
107.1873537731517         04 Nov 2023 04:30:24.400   -20.29326761898328        20.39384475209105         8.91048356668208          111140295.0336705         89208348.85294712         39052586.43805566         18.96619268627002         -12.61921760300456        -6.299874064404761        -155130837.7696725        -159142120.04738          -68809495.45772779        3966.810224839998            
108.1873537731517         05 Nov 2023 04:30:24.400   -20.68690817359722        20.07307696959334         8.771002251024235         109369909.0959946         90956567.0610089          39816447.06880943         19.10686242531454         -12.47364624998327        -6.236898824284079        -153486073.4855204        -160226141.4494041        -69351088.43678856        3966.505924039998            
109.1873537731517         06 Nov 2023 04:30:24.400   -21.07459506589859        19.74580327695785         8.628677953622976         107565768.8323958         92676789.22570553         40568133.46808586         19.24636241157404         -12.32673942799869        -6.173279475087226        -151829205.7429263        -161297527.7363024        -69887212.59526217        3966.201623239997            
110.1873537731517         07 Nov 2023 04:30:24.400   -21.45619353283281        19.41211352620549         8.483549720906909         105728394.4641072         94368457.10836352         41307401.67875428         19.38467632546907         -12.17850192063381        -6.109017765472514        -150160336.3009637        -162356163.7438859        -70417812.34816411        3965.897322439997            
111.0140516666652         08 Nov 2023 00:20:51.098   -21.7669681422488         19.13147404147912         8.361483898637079         104184725.0771103         95745003.29176965         41909005.35839345         19.49811293340229         -12.05495304774484        -6.055409012378293        -148771696.7640634        -163221627.001326         -70852247.2708202         3965.645757609643            
111.0140516666688         08 Nov 2023 00:20:51.098   -21.7669681422499         19.13147404147812         8.361483898636639         104184725.0771047         95745003.29177454         41909005.35839559         19.49811293340278         -12.05495304774429        -6.055409012378055        -148771696.7640573        -163221627.0013298        -70852247.27082211        3965.645757609643            
112.0140516666688         09 Nov 2023 00:20:51.098   -22.13708076095225        18.78616738726345         8.211275117113949         102288024.1021664         97383090.07744755         42624967.94703041         19.63421791250199         -11.90429766526162        -5.989978650814479        -147081171.2415138        -164256676.2213913        -71372612.4290781         3965.341888809641            
113.0140516666688         10 Nov 2023 00:20:51.098   -22.50073214285234        18.43471236664372         8.058378774519641         100359623.5802712         98991076.06502026         43327836.07552138         19.76909035409115         -11.75232599318743        -5.923911274709818        -145378939.3608115        -165278651.9360579        -71887296.8502633         3965.03802000964             
114.0140516666688         11 Nov 2023 00:20:51.098   -22.85779349239289        18.07720847482418         7.902838159863642         98400087.34532659         100568434.2769513         44017379.47223236         19.90271370685529         -11.59904343515826        -5.857208931234367        -143665108.3397719        -166287440.5857943        -72396245.70707081        3964.734151209638            
115.0140516666688         12 Nov 2023 00:20:51.098   -23.20813771298553        17.71375769441694         7.744697638639937         96409990.28430378         102114646.453143          44693371.62749381         20.0350713634433          -11.44445556646067        -5.789873737889371        -141939786.8251769        -167282929.1090473        -72899404.30550031        3964.430282409637            
115.8407495370375         12 Nov 2023 20:11:17.794   -23.49260545093879        17.40887766623752         7.612032399044771         94742122.33826181         103369016.9053816         45241822.28823656         20.14352362294056         -11.31567659785908        -5.733731587930627        -140504869.4193473        -168095774.8482507        -73310953.55893713        3964.179074719806            
116.8407495370375         13 Nov 2023 20:11:17.794   -23.83032208676252        17.03470063600647         7.449198814039051         92697721.4236266          104857020.47769           45892485.54655413         20.27352618030497         -11.15871929419022        -5.665246064892894        -138758843.4717654        -169066677.9669302        -73803394.11120196        3963.875637919806            
117.8407495370375         14 Nov 2023 20:11:17.794   -24.16097214098971        16.65487824938694         7.283896464158452         90624446.21243465         106312450.5008502         46528972.91587225         20.40221580748325         -11.00047339182525        -5.596134066378934        -137001641.925141         -170023964.2927402        -74289890.31954157        3963.572201119806            
118.8407495370375         15 Nov 2023 20:11:17.794   -24.48443567943951        16.26952178560582         7.116173762719114         88522912.44921391         107734824.0151809         47151073.16711544         20.52957569807737         -10.84094513909508        -5.526398001743695        -135233378.936393         -170967522.7731996        -74770388.14107534        3963.268764319806            
119.8407495370375         16 Nov 2023 20:11:17.794   -24.80059477781617        15.87874489335198         6.946080166087171         86393746.15208991         109123667.7554261         47758579.3545133          20.65558899797693         -10.68014096273557        -5.456040365765164        -133454170.1130062        -171897242.867428         -75244833.83275811        3962.965327519806            
120.6674474537031         17 Nov 2023 16:01:44.494   -25.05636504121854        15.55168013370756         6.803709853135135         84613156.74443768         110246174.9102433         48249639.71453551         20.75873514640576         -10.54624577791028        -5.397408361713029        -131975120.3258748        -172655313.4054751        -75632449.27120011        3962.714476949407            
120.6674474537067         17 Nov 2023 16:01:44.494   -25.05636504121953        15.55168013370626         6.803709853134566         84613156.74443053         110246174.9102477         48249639.71453741         20.75873514640622         -10.54624577790968        -5.397408361712769        -131975120.3258683        -172655313.4054784        -75632449.27120179        3962.714476949407            
121.6674474537067         18 Nov 2023 16:01:44.494   -25.35882775506496        15.15122056318514         6.629442425666539         82435165.94340748         111572577.2756666         48829968.05109096         20.88224496687007         -10.38312807196697        -5.325922022377796        -130176220.0641886        -173559471.4239563        -76095701.4873661         3962.411558549409            
122.6674474537067         19 Nov 2023 16:01:44.494   -25.65366414033532        14.74567441873735         6.452949390034558         80231371.0282622          112864159.3211845         49395143.14894995         21.00436031098691         -10.21875361148612        -5.253821615136703        -128366708.6794759        -174449481.7312545        -76552750.72448182        3962.108640149411            
123.6674474537067         20 Nov 2023 16:01:44.494   -25.94076458325081        14.33516417939082         6.274284028587613         78002435.65319565         114120486.860948          49944974.9866602          21.12506416012053         -10.0531295408196         -5.181109948991205        -126546707.3702638        -175325236.0807487        -77003544.01233763        3961.805721749413            
124.6674474537067         21 Nov 2023 16:01:44.494   -26.22002178704968        13.91981454956315         6.093500598231554         75749032.84445952         115341136.374894          50479278.21382672         21.24433945750123         -9.886263196575088        -5.107789920885062        -124716338.8090495        -176186626.8310863        -77448028.66856134        3961.502803349415            
125.4941453703686         22 Nov 2023 11:52:11.194   -26.44488627281166        13.57288203773388         5.942487296223474         73868160.0340846          116323011.6759391         50909131.85794837         21.34185329022813         -9.747382491696669        -5.046719180733178        -123195437.2779677        -176887815.1791545        -77810682.51010248        3961.252381339216            
125.4941453703723         22 Nov 2023 11:52:11.194   -26.44488627281212        13.57288203773315         5.942487296223154         73868160.03408064         116323011.6759411         50909131.85794927         21.34185329022855         -9.747382491696058        -5.046719180732909        -123195437.2779611        -176887815.1791575        -77810682.51010408        3961.252381339216            
126.4941453703723         23 Nov 2023 11:52:11.194   -26.70952280420174        13.14896466248912         5.757950864327603         71571831.33185886         117477428.207523          51414605.00495349         21.45847489984971         -9.578266465500519        -4.972295656590513        -121346452.4856656        -177722692.120916         -78243508.14000469        3960.949894939216            
127.4941453703723         24 Nov 2023 11:52:11.194   -26.96602589384559        12.72057209921616         5.57145490397684          69252988.68802218         118595023.9785761         51904049.18305372         21.5736195521963          -9.407929957680352        -4.897272481196131        -119487455.2729703        -178542904.6217015        -78669877.7165432         3960.647408539216            
128.4941453703723         25 Nov 2023 11:52:11.194   -27.21429770904712        12.28783721367714         5.383057260908072         66912339.08633553         119675418.0553763         52377297.57515842         21.68727006466179         -9.236381061044318        -4.821652910260663        -117618574.0053291        -179348347.577222         -79089739.55507453        3960.344922139217            
129.4941453703723         26 Nov 2023 11:52:11.194   -27.45424303032906        11.85089491550868         5.192816662247335         64550597.84837478         120718241.0748311         52834188.39936658         21.79940922879093         -9.063628075918821        -4.745440283761519        -115739938.5298848        -180138916.5932526        -79503042.25881958        3960.042435739217            
130.3208432870342         27 Nov 2023 07:42:37.894   -27.64625237039283        11.4865961013256          5.034195978971998         62582740.17631822         121551717.3652519         53199436.47480572         21.89096102055883         -8.919910422762012        -4.681990106395524        -114179602.8077808        -180781173.8157198        -79839729.82972564        3959.792370862516            
130.3208432870379         27 Nov 2023 07:42:37.894   -27.64625237039348        11.48659610132436         5.034195978971455         62582740.17631149         121551717.3652547         53199436.47480695         21.89096102055924         -8.919910422761378        -4.681990106395245        -114179602.8077739        -180781173.8157226        -79839729.82972711        3959.792370862516            
131.3208432870379         28 Nov 2023 07:42:37.894   -27.87072376800182        11.04226725987152         4.840716628876836         60184345.33815245         122524992.2033328         53626045.04553594         22.0002949083505          -8.744980035994347        -4.604703069635219        -112283489.3847356        -181544305.5507731        -80240919.31120312        3959.490316462517            
132.3208432870379         29 Nov 2023 07:42:37.894   -28.08661418756908        10.59412297657709         4.645564972142746         57766926.24657279         123459711.1827157         54035864.32159083         22.10806868863247         -8.568870142026906        -4.526832925589381        -110377996.7813472        -182292272.2781751        -80635405.98888746        3959.188262062517            
133.3208432870379         30 Nov 2023 07:42:37.894   -28.29383897376168        10.14230553236378         4.448802969516271         55331227.98840179         124355550.8038302         54428752.42442681         22.21426507648624         -8.391589842979874        -4.448383384987626        -108463260.5563381        -183024972.5122554        -81023139.54362267        3958.886207662518            
134.3208432870379         01 Dec 2023 07:42:37.894   -28.49231636208455        9.686959022349575         4.250493375456177         52878002.83931354         125212199.928862          54804572.88916983         22.31886677434742         -8.213148456330096        -4.369358256363511        -106539417.7608986        -183742305.546986         -81404070.02124183        3958.584153262519            
135.1475412037034         02 Dec 2023 03:33:04.594   -28.64973619666733        9.307964056812478         4.08542788746993          50837232.71865112         125890585.8051908         55102282.4024917          22.40412437555354         -8.064761413694338        -4.303596517370547        -104942203.391684         -184323648.9437503        -81713812.45878589        3958.334445519319            
135.1475412037071         02 Dec 2023 03:33:04.594   -28.64973619666753        9.307964056812002         4.085427887469724         50837232.71864858         125890585.8051917         55102282.40249206         22.40412437555391         -8.064761413693684        -4.303596517370255        -104942203.391677         -184323648.9437527        -81713812.45878726        3958.334445519319            
136.1475412037071         03 Dec 2023 03:33:04.594   -28.83200384427841        8.846494244866618         3.88442968014726          48353957.3217715          126674881.3809688         55446590.21475015         22.50576837251472         -7.884223836441059        -4.22353011772755         -103002084.3154488        -185012653.348609         -82082188.22819521        3958.032909519318            
137.1475412037071         04 Dec 2023 03:33:04.594   -29.00530910371024        8.381912009389575         3.682065343166369         45855320.65122098         127419170.4175139         55773472.33306271         22.60576874646358         -7.702552686387133        -4.14289942722006         -101053254.0663544        -185686010.2447288        -82443621.91310197        3957.731373519317            
138.1475412037071         05 Dec 2023 03:33:04.594   -29.16958179285204        7.914367877193784         3.478400440881076         43342100.10228313         128123190.5093109         56082813.52024852         22.70410818089563         -7.519758125113256        -4.061708635041928        -99095855.38778555        -186343622.1540615        -82798064.89796743        3957.429837519317            
139.1475412037071         06 Dec 2023 03:33:04.594   -29.32475487229542        7.444013927367837         3.273501218013089         40815079.00761872         128786692.3298515         56374504.21157946         22.80076936134786         -7.335850541917525        -3.979962034434552        -97130032.53245045        -186985392.49346          -83145468.90096489        3957.128301519316            
139.974239120369          06 Dec 2023 23:23:31.294   -29.44611982594532        7.053160916559054         3.103227044500808         38716136.79205575         129304445.6151946         56602243.05000614         22.87939945525187         -7.182981668361356        -3.911965747250174        -95498633.72338903        -187503913.1853459        -83427318.14459798        3956.879022336318            
139.9742391203727         06 Dec 2023 23:23:31.294   -29.4461198259457         7.053160916557785         3.103227044500256         38716136.79204894         129304445.6151962         56602243.05000687         22.87939945525222         -7.182981668360683        -3.911965747249873        -95498633.72338182        -187503913.1853482        -83427318.1445992         3956.879022336318            
140.9742391203727         07 Dec 2023 23:23:31.294   -29.5845205570091         6.578039510097256         2.896136726054718         36165946.53589195         129893331.1905088         56861423.18180937         22.97295029383969         -6.997068497681131        -3.829215295905104        -93517799.78207876        -188116499.2952667        -83761740.91342044        3956.577918336318            
141.9742391203727         08 Dec 2023 23:23:31.294   -29.71364961189111        6.100545973834274         2.688002818522781         33604198.57965392         130441062.6374277         57102665.21654938         23.06477397990853         -6.810072902628285        -3.745921767025922        -91528957.52441978        -188712975.6156653        -84088990.67453344        3956.276814336319            
142.9742391203727         09 Dec 2023 23:23:31.294   -29.83345242803813        5.620837709900933         2.478893947732384         31031696.3938611          130947441.7773213         57325881.97770639         23.15485324095315         -6.622006153134567        -3.662089874155658        -89532256.94708148        -189293249.0855776        -84409020.73716986        3955.97571033632             
143.9742391203727         10 Dec 2023 23:23:31.294   -29.94387780566489        5.13907337632876          2.268879282670426         28449248.01718468         131412284.1117561         57530992.18536502         23.24317082490949         -6.432879757711755        -3.577724433189271        -87527849.53644103        -189857227.6640805        -84721784.74524783        3955.674606336321            
144.8009369212959         11 Dec 2023 19:13:57.984   -30.02805155148413        4.739361083301289         2.094626249213676         26307411.3956092          131765083.434622          57686830.98196436         23.31484034245112         -6.275737631189513        -3.507580342248414        -85865099.95549449        -190311099.0571076        -84974827.01635858        3955.425684321672            
144.8009369212996         11 Dec 2023 19:13:57.984   -30.02805155148442        4.73936108329981          2.094626249213029         26307411.39560122         131765083.4346232         57686830.9819649          23.31484034245144         -6.27573763118882         -3.507580342248104        -85865099.95548716        -190311099.0571095        -84974827.01635969        3955.425684321672            
145.8009369212996         12 Dec 2023 19:13:57.984   -30.12120131163812        4.254217359097439         1.883118995508429         23708895.40302289         132153618.0722793         57858675.06918161         23.39989541881591         -6.084706076679614        -3.422253047385899        -83847010.41592227        -190845077.5590819        -85274199.77469862        3955.125012321671            
146.8009369212996         13 Dec 2023 19:13:57.984   -30.20484746175176        3.767472220330753         1.670904162721382         21102741.55611196         132500165.9715471         58012213.78060279         23.48314019708396         -5.892648696048082        -3.336406394381677        -81821650.22102952        -191362506.5726049        -85566177.66599962        3954.824340321671            
147.8009369212996         14 Dec 2023 19:13:57.984   -30.27895205105827        3.279288478959906         1.458052744212256         18489772.62538426         132804595.8103094         58147389.01788323         23.56455753866105         -5.699577912812675        -3.250045619336344        -79789176.51220845        -191863298.0235993        -85850716.00295189        3954.523668321671            
148.8009369212996         15 Dec 2023 19:13:57.984   -30.34348067415844        2.789829871949772         1.244636137597425         15870814.51037914         133066790.3475278         58264148.89261149         23.64413034331443         -5.505506394448364        -3.163176070602418        -77749747.9140774         -192347364.8792298        -86127770.6464591         3954.222996321671            
149.6276348379615         16 Dec 2023 15:04:24.684   -30.38957384544608        2.384349927265542         1.067829370408147         13701794.57908693         133251581.9120425         58346736.58972519         23.70850813530123         -5.344321433743           -3.090980920869083        -76058619.00438456        -192734852.6204308        -86351129.44066796        3953.974431405672            
149.6276348379652         16 Dec 2023 15:04:24.684   -30.38957384544623        2.384349927264119         1.067829370407526         13701794.57907932         133251581.9120431         58346736.58972546         23.70850813530151         -5.344321433742288        -3.090980920868764        -76058619.00437713        -192734852.6204325        -86351129.44066893        3953.974431405672            
150.6276348379652         17 Dec 2023 15:04:24.684   -30.43650693546051        1.892951694258831         0.8535479788203161        11074038.48369972         133436367.775173          58429742.90608612         23.78466752171737         -5.148455383415533        -3.003196177129016        -74006900.27773765        -193188147.594795         -86614401.37169586        3953.674277805671            
151.6276348379652         18 Dec 2023 15:04:24.684   -30.47378626799393        1.40074577241836          0.6389051300280004        8442644.23745125          133578660.7249173         58494219.21446352         23.85893427421528         -4.951625735010005        -2.914918393606594        -71948683.00037809        -193624477.9916897        -86870067.43579081        3953.37412420567             
152.6276348379652         19 Dec 2023 15:04:24.684   -30.50139130021891        0.9078987369770715        0.4239734783654622        5808446.836347669         133678398.1906408         58540137.37061664         23.93129147354306         -4.753846103610781        -2.826153358358713        -69884131.42358723        -194043761.1780283        -87118085.2064169         3953.073970605669            
153.6276348379652         20 Dec 2023 15:04:24.684   -30.51930517297145        0.4145777316199188        0.2088259295586441        3172282.901350745         133735532.0114774         58567475.53469368         24.00172225667417         -4.555130357646259        -2.736906976946886        -67813411.2711354         -194445915.6929491        -87358412.78528613        3952.773817005668            
154.4543327546271         21 Dec 2023 10:54:51.384   -30.52678761971455        0.006511655971649766      0.03085290041319075       992082.910958718          133750571.5241127         58576035.64452129         24.05848071551246         -4.390155677495967        -2.662768014879896        -66097012.46190304        -194765385.6038173        -87551255.09309223        3952.525680649869            
154.4543327546307         21 Dec 2023 10:54:51.384   -30.52678761971456        0.006511655970400931      0.03085290041264607       992082.910952046          133750571.5241127         58576035.64452129         24.0584807155127          -4.390155677495239        -2.662768014879569        -66097012.46189548        -194765385.6038186        -87551255.09309308        3952.525680649869            
155.4543327546307         22 Dec 2023 10:54:51.384   -30.52694008880753        -0.4872776106027706       -0.1845176548266529       -1645508.109005139        133729803.0830313         58569397.54481314         24.12534918487312         -4.189766572266898        -2.572658000043274        -64015456.81950978        -195136044.8190512        -87777428.72668545        3952.225959049869            
156.4543327546307         23 Dec 2023 10:54:51.384   -30.51737386292865        -0.9810660137065742       -0.3998969651915829       -4282692.471183421        133666370.0618801         58544150.54852428         24.19024391370259         -3.988481931770786        -2.482083983355033        -61928208.91004006        -195489351.6021658        -87995796.7925604         3951.926237449868            
157.4543327546307         24 Dec 2023 10:54:51.384   -30.4980863780528         -1.474684982404231        -0.6152114831484206       -6918630.340601855        133560279.7967707         58500297.12092217         24.25314829569392         -3.786316604559067        -2.391052333177465        -59835439.9859403         -195825229.1943316        -88206319.5276705         3951.626515849868            
158.4543327546307         25 Dec 2023 10:54:51.384   -30.46907884186561        -1.967965753115219        -0.8303875821148011       -9552481.820806589        133411554.2053323         58437846.06761224         24.31404580347785         -3.583285704253962        -2.299569533976647        -57737322.73465868        -196143602.1350671        -88408957.71307871        3951.326794249868            
159.2810306712963         26 Dec 2023 06:45:18.084   -30.43776254834582        -2.375384436654569        -1.008116287871835        -11727708.64471509        133256436.2178969         58372186.07996151         24.36286262787094         -3.414797850714104        -2.22360493990551         -55998899.05089308        -196393530.489869         -88570497.38452554        3951.079015027568            
160.2810306712963         27 Dec 2023 06:45:18.084   -30.39091992889129        -2.867664728098882        -1.22272290656857         -14355577.56667391        133029931.1617867         58275811.75571921         24.42005179607609         -3.21022569740097         -2.131315154246741        -53891462.4552889         -196679737.3753101        -88758633.27874345        3950.779725427568            
161.2810306712963         28 Dec 2023 06:45:18.084   -30.33438118707376        -3.359129454960166        -1.436982868388503        -16978980.32300553        132760927.1412555         58160909.7817331          24.47518784728317         -3.004832123036988        -2.03859320056431         -51779173.27974378        -196948233.6792023        -88938776.50739746        3950.480435827569            
162.2810306712963         29 Dec 2023 06:45:18.084   -30.26816208159439        -3.849609872492683        -1.650822575445979        -19597079.81164058        132449501.9250031         58027513.26199554         24.52825460626379         -2.798633255322803        -1.945446044720317        -49662209.62921989        -197198949.1481249        -89110889.97151425        3950.181146227569            
163.2810306712963         30 Dec 2023 06:45:18.084   -30.19228217725282        -4.338937440107886        -1.864168520843066        -22209040.4566133         132095747.8164212         57875661.7406693          24.57923600374183         -2.591645489376151        -1.851880778376403        -47540751.00143847        -197431814.874993         -89274937.31056792        3949.88185662757             
164.1077285879619         31 Dec 2023 02:35:44.784   -30.12227440952028        -4.742473331970787        -2.040116140795543        -24363114.46103923        131771414.5872332         57736224.17036457         24.61979628182329         -2.41994531293484         -1.774219994425118        -45783680.20758471        -197610798.7296117        -89404439.05482092        3949.634434538768            
164.1077285879655         31 Dec 2023 02:35:44.784   -30.12227440952019        -4.742473331971301        -2.040116140795766        -24363114.46104197        131771414.5872327         57736224.17036438         24.61979628182346         -2.419945312934083        -1.774219994424776        -45783680.20757697        -197610798.7296125        -89404439.05482149        3949.634434538768            
165.1077285879655         01 Jan 2024 02:35:44.784   -30.02879039453882        -5.229282450590062        -2.252382294665627        -26961709.55930902        131340623.6417866         57550783.42307059         24.66692723940592         -2.211559681168896        -1.67990967205241         -43654478.51191115        -197810885.175422         -89553660.25316298        3949.335576938768            
166.1077285879655         02 Jan 2024 02:35:44.784   -29.92572145683566        -5.714464153085601        -2.463947716956627        -29551813.34459649        130867841.4918346         57347032.61724377         24.71192803585127         -2.00243295211224         -1.585201944972692        -41521296.60149092        -197992934.965659         -89694715.8171415         3949.036719338768            
167.1077285879655         03 Jan 2024 02:35:44.784   -29.8131017024025         -6.19785146644633         -2.674739573391571        -32132599.1348289         130353215.9800184         57125035.40085769         24.75478305970171         -1.792582551792978        -1.490104382257851        -39384319.18341243        -198156884.8496678        -89827571.67831822        3948.737861738769            
168.1077285879655         04 Jan 2024 02:35:44.784   -29.69096901846248        -6.679278018393738        -2.884685295012114        -34703243.35663662        129796909.3172145         56884861.77814841         24.79547683262669         -1.582026176742174        -1.394624679820156        -37243732.30969647        -198302673.0386814        -89952194.54820311        3948.439004138769            
168.9344265046275         04 Jan 2024 22:26:11.484   -29.58284883605038        -7.07567394493937         -3.057556672489719        -36820148.44949229        129305664.98938           56672640.49959408         24.82747549010006         -1.407439378480367        -1.315408832351924        -35471521.5092962         -198409439.6583902        -90048980.40759562        3948.19193918347             
168.9344265046311         04 Jan 2024 22:26:11.484   -29.58284883605009        -7.075673944940389        -3.057556672490164        -36820148.44949774        129305664.9893787         56672640.49959353         24.82747549010019         -1.407439378479598        -1.315408832351575        -35471521.5092884         -198409439.6583907        -90048980.40759602        3948.19193918347             
169.9344265046311         05 Jan 2024 22:26:11.484   -29.44342885940127        -7.553112743193805        -3.265781701388147        -39370151.45927951        128673684.4911828         56399465.00817199         24.86418180943451         -1.195639979507786        -1.219251377213276        -33324826.00403868        -198521897.4207947        -90158480.48211613        3947.89359998347             
170.9344265046311         06 Jan 2024 22:26:11.484   -29.29462338492808        -8.028124493467375        -3.472957159096767        -41907702.75521596        128000556.9220902         56108343.77110565         24.89868389345357         -0.9831860932888281       -1.122734253127792        -31175054.20597309        -198616027.2613064        -90259657.04888482        3947.595260783471            
171.9344265046311         07 Jan 2024 22:26:11.484   -29.13648463501524        -8.500545911128835        -3.679011789061039        -44431993.64441511        127286499.0730588         55799370.48965269         24.93096682561715         -0.7700964538373896       -1.02586565630414         -29022397.23129152        -198691773.4927094        -90352479.26130509        3947.296921583471            
172.9344265046311         08 Jan 2024 22:26:11.484   -28.96906852836226        -8.970214708645395        -3.883874784163719        -46942220.13404783        126531741.7699038         55472645.05105315         24.96101585082435         -0.5563900653025557       -0.9286539005900734       -26867047.43279629        -198749082.0107424        -90436917.10607168        3946.998582383471            
173.7611243055544         09 Jan 2024 18:16:38.174   -28.82370329172405        -9.356295739445208        -4.052284756266294        -49006230.72679739        125877228.6148999         55189213.08997825         24.98416018809921         -0.3792674845913258       -0.8480360512577008       -25083328.95697048        -198782499.7995804        -90500370.14843714        3946.751946022901            
173.761124305558          09 Jan 2024 18:16:38.174   -28.82370329172384        -9.356295739445748        -4.052284756266532        -49006230.7268003         125877228.614899          55189213.08997784         24.98416018809931         -0.3792674845905459       -0.8480360512573455       -25083328.95696263        -198782499.7995805        -90500370.14843744        3946.751946022901            
174.761124305558          10 Jan 2024 18:16:38.174   -28.63947598223867        -9.820541726541443        -4.254800865380719        -51488705.82290257        125048766.6777725         54830337.36366935         25.01009099910914         -0.1644844396836991       -0.7502193433002926       -22923560.9916959         -198805993.9105054        -90569417.29687785        3946.454038822902            
175.761124305558          11 Jan 2024 18:16:38.174   -28.44614915905844        -10.28158247425536        -4.455927810956593        -53954870.06653354        124180331.2520947         54454023.69515171         25.03374711589523         0.05086016859210751       -0.6520836936212939       -20761650.80920456        -198810906.4278037        -90629999.08986668        3946.156131622904            
176.761124305558          12 Jan 2024 18:16:38.174   -28.24379264188028        -10.73926027414656        -4.655596761903372        -56403940.25861461        123272206.1174346         54060395.02460157         25.05511445409907         0.2667462991529153        -0.5536379108774421       -18597795.53934056        -198797189.7365447        -90682088.26707983        3945.858224422905            
177.761124305558          13 Jan 2024 18:16:38.174   -28.03247980450284        -11.19341879555707        -4.853739509787446        -58835139.41343096        122324688.5555022         53649580.33022878         25.07417911951162         0.483153642570743         -0.4548909222284863       -16432193.47495517        -198764797.861364         -90725658.56939754        3945.560317222906            
178.58782222222           14 Jan 2024 14:07:04.874   -27.85107992970927        -11.56610318655351        -5.016343229325866        -60830964.53050213        121511854.6095283         53297079.93686372         25.08819142236564         0.6624360573758334        -0.3730360052202659       -14640717.73146278        -198723887.0740726        -90755227.66200188        3945.314037961307            
178.5878222222236         14 Jan 2024 14:07:04.874   -27.85107992970877        -11.56610318655452        -5.016343229326305        -60830964.53050753        121511854.609526          53297079.93686275         25.0881914223657          0.6624360573766239        -0.3730360052199053       -14640717.7314549         -198723887.0740724        -90755227.66200201        3945.314037961307            
179.5878222222236         15 Jan 2024 14:07:04.874   -27.62368832029934        -12.01343609321855        -5.211859807492093        -63227537.70252734        120493190.5890488         52855209.44041662         25.10301457833977         0.8797421732316764        -0.2737623005946803       -12472440.78502902        -198657268.3675476        -90783171.39641355        3945.016562761308            
180.5878222222236         16 Jan 2024 14:07:04.874   -27.3875666612949         -12.45681603156071        -5.405660794503975        -65604086.49654718        119436046.6671179         52396519.9825016          25.11549686778915         1.09751063292078          -0.1742133655029185       -10302984.13706279        -198571854.2559569        -90802525.99294907        3944.719087561309            
